id,grupo,nombre,descripcion,termino
681,prevision,Energía activada  de regulación secundaria a bajar en el sepe,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
682,prevision,Precio de energía de regulación secundaria a subir,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
683,prevision,Precio de energía de regulación secundaria a bajar,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
712,prevision,Coste de reserva de regulación secundaria a subir,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
713,prevision,Coste unitario soportado por la demanda de reserva de regulación secundaria,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
718,prevision,Derechos de cobro por energía de regulación secundaria,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
719,prevision,Obligaciones de pago por energía de regulación secundaria,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
899,prevision,Coste asignación de reserva de regulación secundaria a subir,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
1006,prevision,"Perfiles de consumo a efectos de facturación del PVPC Tarifa 2.0 GENERAL BAJA TENSIÓN, POTENCIA INFERIOR A 15 kW","<p>Perfil de carga que se utilizar&aacute; para calcular la facturaci&oacute;n en consumidores acogidos al PVPC cuando el suministro no disponga de equipo de medida con capacidad para telemedida y telegesti&oacute;n, y efectivamente integrado en los correspondientes sistemas, aplicando a las lectura",prevista
1335,prevision,Demanda del sistema a efectos del cálculo de perfiles,"<p>Perfil final es el perfil de carga que se utilizará para obtener las medidas horarias de los consumidores de un determinado tipo, a partir de registros de medida no horarios.</p><p>Los perfiles finales se calculan según el método de cálculo descrito en la <a href=http://www.boe.es/boe/dias/2015/1",prevista
1742,prevision,Demanda prevista SNP,"<p>Es la previsi&oacute;n de consumo de los sistemas no peninsulares que REE elabora teniendo en cuenta los valores de consumo registrados en periodos precedentes similares, as&iacute; como otros factores con influencia en el consumo el&eacute;ctrico como la laboralidad, la climatol&oacute;gica y la",prevista
1774,prevision,Previsión demanda anual,"<p>La Circular 4/2019 de la CNMC por la que se establece la metodolog&iacute;a de retribuci&oacute;n del Operador del Sistema, dispone la existencia de incentivos a la calidad de las previsiones de demanda para la pen&iacute;nsula realizadas por el Operador del Sistema, y establece la publicaci&oacu",previsión
1775,prevision,Previsión diaria D+1 demanda,"<p>La Circular 4/2019 de la CNMC por la que se establece la metodolog&iacute;a de retribuci&oacute;n del Operador del Sistema, dispone la existencia de incentivos a la calidad de las previsiones de demanda para la pen&iacute;nsula realizadas por el Operador del Sistema, y establece la publicaci&oacu",previsión
1776,prevision,Previsión intradiaria H+3 demanda,"<p>La Circular 4/2019 de la CNMC por la que se establece la metodolog&iacute;a de retribuci&oacute;n del Operador del Sistema, dispone la existencia de incentivos a la calidad de las previsiones de demanda para la pen&iacute;nsula realizadas por el Operador del Sistema, y establece la publicaci&oacu",previsión
1777,prevision,Previsión diaria D+1 eólica,"<p>Este indicador corresponde a la predicci&oacute;n diaria de la generaci&oacute;n peninsular e&oacute;lica para el d&iacute;a siguiente, con desglose horario, publicada antes de las 11:00, una hora antes del cierre de ofertas al mercado diario (actualmente a las 12:00).</p>

<p><b>Publicaci&oacute",previsión
1778,prevision,Previsión intradiaria H+3 eólica,"<p>Este indicador corresponde a la predicci&oacute;n intradiaria de la generaci&oacute;n peninsular e&oacute;lica, realizada tres horas antes de cada hora.</p>

<p><b>Publicaci&oacute;n:</b>&nbsp;horariamente para el d&iacute;a en curso.</p>",previsión
1779,prevision,Previsión diaria D+1 fotovoltaica,"<p>Este indicador corresponde a la predicci&oacute;n diaria de la generaci&oacute;n peninsular fotovoltaica para el d&iacute;a siguiente, con desglose horario, publicada antes de las 11:00, una hora antes del cierre de ofertas al mercado diario (actualmente a las 12:00).</p>

<p><b>Publicaci&oacute;",previsión
1780,prevision,Previsión intradiaria H+3 fotovoltaica,"<p>Este indicador corresponde a la predicci&oacute;n intradiaria de la generaci&oacute;n peninsular fotovoltaica, realizada tres horas antes de cada hora.</p>

<p><b>Publicaci&oacute;n:</b>&nbsp;horariamente para el d&iacute;a en curso.</p>",previsión
1844,prevision,Capacidad de intercambio prevista (NTC) con Francia horizonte diario importación,"<p>M&aacute;ximo valor admisible del programa de intercambio de energ&iacute;a entre dos sistemas el&eacute;ctricos interconectados, compatible con el cumplimiento de los criterios de seguridad y con las posibles incertidumbres t&eacute;cnicas sobre las condiciones futuras de funcionamiento.</p><p>E",prevista
1845,prevision,Capacidad de intercambio prevista (NTC) con Portugal horizonte diario importación,"<p>M&aacute;ximo valor admisible del programa de intercambio de energ&iacute;a entre dos sistemas el&eacute;ctricos interconectados, compatible con el cumplimiento de los criterios de seguridad y con las posibles incertidumbres t&eacute;cnicas sobre las condiciones futuras de funcionamiento.</p><p>E",prevista
1846,prevision,Capacidad de intercambio prevista (NTC) con Marruecos horizonte diario importación,"<p>M&aacute;ximo valor admisible del programa de intercambio de energ&iacute;a entre dos sistemas el&eacute;ctricos interconectados, compatible con el cumplimiento de los criterios de seguridad y con las posibles incertidumbres t&eacute;cnicas sobre las condiciones futuras de funcionamiento.</p><p>E",prevista
1848,prevision,Capacidad de intercambio prevista (NTC) con Francia horizonte diario exportación,"<p>M&aacute;ximo valor admisible del programa de intercambio de energ&iacute;a entre dos sistemas el&eacute;ctricos interconectados, compatible con el cumplimiento de los criterios de seguridad y con las posibles incertidumbres t&eacute;cnicas sobre las condiciones futuras de funcionamiento.</p><p>E",prevista
1849,prevision,Capacidad de intercambio prevista (NTC) con Portugal horizonte diario exportación,"<p>M&aacute;ximo valor admisible del programa de intercambio de energ&iacute;a entre dos sistemas el&eacute;ctricos interconectados, compatible con el cumplimiento de los criterios de seguridad y con las posibles incertidumbres t&eacute;cnicas sobre las condiciones futuras de funcionamiento.</p><p>E",prevista
1850,prevision,Capacidad de intercambio prevista (NTC) con Marruecos horizonte diario exportación,"<p>M&aacute;ximo valor admisible del programa de intercambio de energ&iacute;a entre dos sistemas el&eacute;ctricos interconectados, compatible con el cumplimiento de los criterios de seguridad y con las posibles incertidumbres t&eacute;cnicas sobre las condiciones futuras de funcionamiento.</p><p>E",prevista
1941,prevision,Demanda Programada Total Peninsular,<p>Es el resultado de la suma de la demanda programada y la previsión de la energía procedente de las instalaciones de autoconsumo fotovoltaico que no se oferta a través del mercado eléctrico.</p><p>Los datos representados en este indicador se refieren a datos peninsulares.</p><p><b>Publicación:</b>,previsión
1942,prevision,Demanda Programada total territorios no peninsulares,<p>Es el resultado de la suma de la demanda programada y la previsión de la energía procedente de las instalaciones de autoconsumo fotovoltaico que no se oferta a través del mercado eléctrico.</p><p>Los datos representados en este indicador se refieren a datos peninsulares.</p><p><b>Publicaci&oacute,previsión
2052,prevision,Demanda real prevista nacional,,prevista
2117,prevision,Capacidad de intercambio comercial prevista en la interconexión con Francia horizonte intradiario importación,"<p>M&aacute;ximo valor admisible del programa de intercambio de energ&iacute;a entre dos sistemas el&eacute;ctricos interconectados, compatible con el cumplimiento de los criterios de seguridad y con las posibles incertidumbres t&eacute;cnicas sobre las condiciones futuras de funcionamiento.</p>",prevista
2118,prevision,Capacidad de intercambio comercial prevista en la interconexión con Francia horizonte intradiario exportación,"<p>M&aacute;ximo valor admisible del programa de intercambio de energ&iacute;a entre dos sistemas el&eacute;ctricos interconectados, compatible con el cumplimiento de los criterios de seguridad y con las posibles incertidumbres t&eacute;cnicas sobre las condiciones futuras de funcionamiento.</p>",prevista
2119,prevision,Capacidad de intercambio comercial prevista en la interconexión con Portugal horizonte intradiario importación,"<p>M&aacute;ximo valor admisible del programa de intercambio de energ&iacute;a entre dos sistemas el&eacute;ctricos interconectados, compatible con el cumplimiento de los criterios de seguridad y con las posibles incertidumbres t&eacute;cnicas sobre las condiciones futuras de funcionamiento.</p>",prevista
2120,prevision,Capacidad de intercambio comercial prevista en la interconexión con Portugal horizonte intradiario exportación,"<p>M&aacute;ximo valor admisible del programa de intercambio de energ&iacute;a entre dos sistemas el&eacute;ctricos interconectados, compatible con el cumplimiento de los criterios de seguridad y con las posibles incertidumbres t&eacute;cnicas sobre las condiciones futuras de funcionamiento.</p>",prevista
2127,prevision,Coste de reserva de regulación secundaria a bajar,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
2129,prevision,Coste asignación de reserva de regulación secundaria a bajar,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
2130,prevision,Precio Reserva de regulación secundaria a subir,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
2207,prevision,Necesidad de energía de regulación secundaria subir en el sepe,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
2208,prevision,Necesidad de energía de regulación secundaria bajar en el sepe,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
2367,prevision,Capacidad de intercambio prevista (NTC) con Francia horizonte anual importación,"<p>M&aacute;ximo valor admisible del programa de intercambio de energ&iacute;a entre dos sistemas el&eacute;ctricos interconectados, compatible con el cumplimiento de los criterios de seguridad y con las posibles incertidumbres t&eacute;cnicas sobre las condiciones futuras de funcionamiento.</p><p>E",prevista
2368,prevision,Capacidad de intercambio prevista (NTC) con Portugal horizonte anual importación,"<p>M&aacute;ximo valor admisible del programa de intercambio de energ&iacute;a entre dos sistemas el&eacute;ctricos interconectados, compatible con el cumplimiento de los criterios de seguridad y con las posibles incertidumbres t&eacute;cnicas sobre las condiciones futuras de funcionamiento.</p><p>E",prevista
2369,prevision,Capacidad de intercambio prevista (NTC) con Marruecos horizonte anual importación,"<p>M&aacute;ximo valor admisible del programa de intercambio de energ&iacute;a entre dos sistemas el&eacute;ctricos interconectados, compatible con el cumplimiento de los criterios de seguridad y con las posibles incertidumbres t&eacute;cnicas sobre las condiciones futuras de funcionamiento.</p><p>E",prevista
2370,prevision,Capacidad de intercambio prevista (NTC) con Andorra horizonte anual importación,"<p>M&aacute;ximo valor admisible del programa de intercambio de energ&iacute;a entre dos sistemas el&eacute;ctricos interconectados, compatible con el cumplimiento de los criterios de seguridad y con las posibles incertidumbres t&eacute;cnicas sobre las condiciones futuras de funcionamiento.</p><p>E",prevista
2371,prevision,Capacidad de intercambio prevista (NTC) con Francia horizonte anual exportación,"<p>M&aacute;ximo valor admisible del programa de intercambio de energ&iacute;a entre dos sistemas el&eacute;ctricos interconectados, compatible con el cumplimiento de los criterios de seguridad y con las posibles incertidumbres t&eacute;cnicas sobre las condiciones futuras de funcionamiento.</p><p>E",prevista
2372,prevision,Capacidad de intercambio prevista (NTC) con Portugal horizonte anual exportación,"<p>M&aacute;ximo valor admisible del programa de intercambio de energ&iacute;a entre dos sistemas el&eacute;ctricos interconectados, compatible con el cumplimiento de los criterios de seguridad y con las posibles incertidumbres t&eacute;cnicas sobre las condiciones futuras de funcionamiento.</p><p>E",prevista
2373,prevision,Capacidad de intercambio prevista (NTC) con Marruecos horizonte anual exportación,"<p>M&aacute;ximo valor admisible del programa de intercambio de energ&iacute;a entre dos sistemas el&eacute;ctricos interconectados, compatible con el cumplimiento de los criterios de seguridad y con las posibles incertidumbres t&eacute;cnicas sobre las condiciones futuras de funcionamiento.</p><p>E",prevista
2374,prevision,Capacidad de intercambio prevista (NTC) con Andorra horizonte anual exportación,"<p>M&aacute;ximo valor admisible del programa de intercambio de energ&iacute;a entre dos sistemas el&eacute;ctricos interconectados, compatible con el cumplimiento de los criterios de seguridad y con las posibles incertidumbres t&eacute;cnicas sobre las condiciones futuras de funcionamiento.</p><p>E",prevista
2563,prevision,Previsión diaria de la demanda eléctrica peninsular en el mercado,"<p>Es la previsión de consumo que Red Eléctrica elabora teniendo en cuenta los valores de consumo registrados en periodos precedentes similares, así como otros factores con influencia en el consumo eléctrico como la laboralidad, la climatología y la actividad económica.</p>
<p><strong>Importante:</",previsión
10034,prevision,Generación prevista Solar,<p>Previsión horaria de generación de energía solar recibida de los Modelos de Predicción.</p><p>El desglose de este indicador muestra el detalle de las previsión de energía solar térmica y fotovoltaica.</p><p><b>Publicación:</b> cada hora con la información del día D desde la hora H+1 hasta el fina,previsión
10056,prevision,Volumen absoluto de energía utilizada de regulación secundaria,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
10232,prevision,Potencia disponible de generación total horizonte año móvil,"<p>Calculada como el sumatorio de las potencias disponibles de generaci&oacute;n convencional de horizonte a&ntilde;o m&oacute;vil.</p>

<p>Para visualizar su composici&oacute;n por favor seleccione Desglose en la opci&oacute;n Comparar con.</p>

<p>El horizonte a&ntilde;o m&oacute;vil muestra l",previsto
10249,prevision,Previsión de la demanda residual,"<p>Previsión resultante de restar a la previsión de la demanda diaria las previsiones solares y eólicas.</p><p>El desglose de este indicador detalla las previsiones de generación eólica, generación solar y diaria de la demanda del sistema eléctrico peninsular.</p><p><b>Publicación:</b> diariamente c",previsión
10252,prevision,Volumen neto de energía utilizada de regulación secundaria,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
10323,prevision,Energía de balance a subir,"<p>La regulaci&oacute;n secundaria es un servicio complementario de car&aacute;cter potestativo que tiene por objeto el mantenimiento del equilibrio generaci&oacute;n-demanda, corrigiendo los desv&iacute;os respecto a los programas de intercambio previstos en la interconexi&oacute;n Espa&ntilde;a-Fr",previsto
10324,prevision,Energía de balance a bajar,"<p>La regulaci&oacute;n secundaria es un servicio complementario de car&aacute;cter potestativo que tiene por objeto el mantenimiento del equilibrio generaci&oacute;n-demanda, corrigiendo los desv&iacute;os respecto a los programas de intercambio previstos en la interconexi&oacute;n Espa&ntilde;a-Fr",previsto
10325,prevision,Energía total asignada por seguridad y de balance,<p>Proceso de soluci&oacute;n de restricciones t&eacute;cnicas PBF o Mercado de seguridad del diario es el proceso realizado por el Operador del sistema consistente en la resoluci&oacute;n de las restricciones t&eacute;cnicas identificadas en el Programa Diario Base de Funcionamiento (Fase I) median,previsto
10358,prevision,Previsión diaria D+1 eólica más fotovoltaica,"<p>La Circular 4/2019 de la CNMC por la que se establece la metodolog&iacute;a de retribuci&oacute;n del Operador del Sistema, dispone la existencia de incentivos a la calidad de las previsiones de generaci&oacute;n e&oacute;lica m&aacute;s fotovoltaica para la pen&iacute;nsula realizadas por el Ope",previsión
10359,prevision,Previsión intradiaria H+3 eólica más fotovoltaica,"<p>La Circular 4/2019 de la CNMC por la que se establece la metodolog&iacute;a de retribuci&oacute;n del Operador del Sistema, dispone la existencia de incentivos a la calidad de las previsiones de generaci&oacute;n e&oacute;lica m&aacute;s fotovoltaica para la pen&iacute;nsula realizadas por el Ope",previsión
10388,prevision,Precio medio ponderado reserva de regulación secundaria a subir,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
10389,prevision,Precio medio ponderado de energía de regulación secundaria a subir,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
10390,prevision,Precio medio ponderado de energía de regulación secundaria a bajar,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
10463,prevision,Precio medio ponderado reserva de regulación secundaria a bajar,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
