id,grupo,nombre,descripcion,termino
1282,programa,Precio medio anual componente servicio de interrumpibilidad comercializadores de referencia,"<p>Cumpliendo con lo especificado en la disposici&oacute;n adicional quinta de la Orden ITC/1659/2009, en este apartado se publica el coste final de la energ&iacute;a, as&iacute; como los componentes del precio final, en agregado y para cada tipo de consumidor.</p>

<p>En concreto este indicador s",D+1
1283,programa,Precio medio anual componente servicio de interrumpibilidad,"<p>Cumpliendo con lo especificado en la disposici&oacute;n adicional quinta de la Orden ITC/1659/2009, en este apartado se publica el coste final de la energ&iacute;a, as&iacute; como los componentes del precio final, en agregado y para cada tipo de consumidor.</p>

<p>En concreto este indicador s",D+1
1284,programa,Precio medio cuarto horario componente control factor de potencia comercializadores de referencia,<p>En este apartado se publica el precio final medio de la energía calculado según el criterio de la Resolución vigente.</p><p>En concreto este indicador se refiere a la componente control factor de potencia del precio medio ponderado cuarto horario de la energía para el tipo de consumidor comercial,D+1
1285,programa,Precio medio cuarto horario componente control factor potencia contratación libre,<p>En este apartado se publica el precio final medio de la energía calculado según el criterio de la Resolución vigente.</p><p>En concreto este indicador se refiere a la componente control factor de potencia del precio medio ponderado cuarto horario de la energía para el tipo de consumidor de contra,D+1
1286,programa,Precio medio cuarto horario componente control factor potencia,<p>En este apartado se publica el precio final medio de la energía calculado según el criterio de la Resolución vigente.</p><p>En concreto este indicador se refiere a la componente control factor de potencia del precio medio ponderado cuarto horario de la energía para todos los tipos de consumidores,D+1
1287,programa,Precio medio mensual componente control factor potencia contratación libre,"<p>Cumpliendo con lo especificado en la disposición adicional quinta de la Orden ITC/1659/2009, en este apartado se publica el coste final de la energía, así como los componentes del precio final, en agregado y para cada tipo de consumidor.</p><p>En concreto este indicador se refiere a la componente",D+1
1288,programa,Precio medio mensual componente control factor potencia comercializador de referencia,"<p>Cumpliendo con lo especificado en la disposición adicional quinta de la Orden ITC/1659/2009, en este apartado se publica el coste final de la energía, así como los componentes del precio final, en agregado y para cada tipo de consumidor.</p><p>En concreto este indicador se refiere a la componente",D+1
1289,programa,Precio medio mensual componente control factor potencia,"<p>Cumpliendo con lo especificado en la disposición adicional quinta de la Orden ITC/1659/2009, en este apartado se publica el coste final de la energía, así como los componentes del precio final, en agregado y para cada tipo de consumidor.</p><p>En concreto este indicador se refiere a la componente",D+1
1290,programa,Precio medio anual componente control factor potencia contratación libre,"<p>Cumpliendo con lo especificado en la disposición adicional quinta de la Orden ITC/1659/2009, en este apartado se publica el coste final de la energía, así como los componentes del precio final, en agregado y para cada tipo de consumidor.</p><p>En concreto este indicador se refiere a la componente",D+1
1291,programa,Precio medio anual componente control factor potencia comercializadores de referencia,"<p>Cumpliendo con lo especificado en la disposición adicional quinta de la Orden ITC/1659/2009, en este apartado se publica el coste final de la energía, así como los componentes del precio final, en agregado y para cada tipo de consumidor.</p><p>En concreto este indicador se refiere a la componente",D+1
1292,programa,Precio medio anual componente control factor potencia,"<p>Cumpliendo con lo especificado en la disposición adicional quinta de la Orden ITC/1659/2009, en este apartado se publica el coste final de la energía, así como los componentes del precio final, en agregado y para cada tipo de consumidor.</p><p>En concreto este indicador se refiere la componente d",D+1
1294,programa,Generación T.Real Solar térmica,"<p>Generación medida en tiempo real del tipo de producción solar térmica.</p>
<p>Los datos representados en este indicador se refieren a datos Peninsulares.</p>
<p>Este indicador tiene datos desde el 02/06/2015 a las 21:00 horas, momento a partir del cual se empezaron a registrar telemedidas de ge",D+1
1295,programa,Generación T.Real Solar fotovoltaica,"<p>Generación medida en tiempo real del tipo de producción solar fotovoltaica.</p>
<p>Los datos representados en este indicador se refieren a datos Peninsulares.</p>
<p>Este indicador tiene datos desde el 02/06/2015 a las 21:00 horas, momento a partir del cual se empezaron a registrar telemedidas",D+1
1296,programa,Generación T.Real Térmica renovable,"<p>Generaci&oacute;n medida en tiempo real de los tipos de producci&oacute;n biog&aacute;s, biomasa y oc&eacute;ano y geot&eacute;rmica.</p>
<p>Los datos representados en este indicador se refieren a datos Peninsulares.</p>
<p>Este indicador tiene datos desde el 02/06/2015 a las 21:00 horas, momen",D+1
1297,programa,Generación T.Real Cogeneración y resto,"<p>Generación medida en tiempo real de los tipos de producción de cogeneración y resto de generación no convencional. </p>
<p>Los datos representados en este indicador se refieren a datos Peninsulares.</p>
<p>Este indicador tiene datos desde el 02/06/2015 a las 21:00 horas, momento a partir del cu",D+1
1334,programa,Energía asignada en Mercado SPOT Diario Francia,"<p>El Mercado Diario es el mecanismo integrante del mercado de producción de energía eléctrica que tiene por objeto llevar a cabo las transacciones de energía eléctrica para el día siguiente, mediante la presentación de ofertas de venta y adquisición de energía eléctrica por parte de los sujetos del",D+1
1335,prevision,Demanda del sistema a efectos del cálculo de perfiles,"<p>Perfil final es el perfil de carga que se utilizará para obtener las medidas horarias de los consumidores de un determinado tipo, a partir de registros de medida no horarios.</p><p>Los perfiles finales se calculan según el método de cálculo descrito en la <a href=http://www.boe.es/boe/dias/2015/1",prevista
1338,programa,Volumen neto de los desvíos generación-demanda,"<p>Saldo de las energías procedentes de los mercados de ajuste de energías de balance RR, regulación terciaria y regulación secundaria.</p><p><b>Publicación:</b> cada cuarto de hora con la información disponible hasta ese momento del día D y a partir de las 19:30 para días pasados según el calendari",D+1
1360,programa,Precio medio mensual componente incumplimiento energía de balance contratación libre,"<p>Cumpliendo con lo especificado en la disposición adicional quinta de la Orden ITC/1659/2009, en este apartado se publica el coste final de la energía, así como los componentes del precio final, en agregado y para cada tipo de consumidor.</p><p>En concreto este indicador se refiere a la componente",D+1
1361,programa,Precio medio mensual componente incumplimiento energía de balance comercialización de referencia,"<p>Cumpliendo con lo especificado en la disposición adicional quinta de la Orden ITC/1659/2009, en este apartado se publica el coste final de la energía, así como los componentes del precio final, en agregado y para cada tipo de consumidor.</p><p>En concreto este indicador se refiere a la componente",D+1
1362,programa,Precio medio mensual componente incumplimiento energía de balance,"<p>Cumpliendo con lo especificado en la disposición adicional quinta de la Orden ITC/1659/2009, en este apartado se publica el coste final de la energía, así como los componentes del precio final, en agregado y para cada tipo de consumidor.</p><p>En concreto este indicador se refiere a la componente",D+1
1363,programa,Precio medio anual componente incumplimiento energía de balance contratación libre,"<p>Cumpliendo con lo especificado en la disposición adicional quinta de la Orden ITC/1659/2009, en este apartado se publica el coste final de la energía, así como los componentes del precio final, en agregado y para cada tipo de consumidor.</p><p>En concreto este indicador se refiere a la componente",D+1
1364,programa,Precio medio anual componente incumplimiento energía de balance comercialización de referencia,"<p>Cumpliendo con lo especificado en la disposición adicional quinta de la Orden ITC/1659/2009, en este apartado se publica el coste final de la energía, así como los componentes del precio final, en agregado y para cada tipo de consumidor.</p><p>En concreto este indicador se refiere a la componente",D+1
1365,programa,Precio medio anual componente incumplimiento energía de balance,"<p>Cumpliendo con lo especificado en la disposición adicional quinta de la Orden ITC/1659/2009, en este apartado se publica el coste final de la energía, así como los componentes del precio final, en agregado y para cada tipo de consumidor.</p><p>En concreto este indicador se refiere la componente d",D+1
1366,programa,Precio medio cuarto horario componente incumplimiento energía de balance contratación libre,<p>En este apartado se publica el precio final medio de la energía calculado según el criterio de la Resolución vigente.</p><p>En concreto este indicador se refiere a la componente incumplimiento energía de balance del precio medio ponderado cuarto horario de la energía para el tipo de consumidor de,D+1
1367,programa,Precio medio cuarto horario componente incumplimiento energía de balance comercializadores de referencia,<p>En este apartado se publica el precio final medio de la energía calculado según el criterio de la Resolución vigente.</p><p>En concreto este indicador se refiere a la componente incumplimiento energía de balance del precio medio ponderado cuarto horario de la energía para el tipo de consumidor co,D+1
1368,programa,Precio medio cuarto horario componente incumplimiento energía de balance,<p>En este apartado se publica el precio final medio de la energía calculado según el criterio de la Resolución vigente.</p><p>En concreto este indicador se refiere a la componente incumplimiento energía de balance del precio medio ponderado cuarto horario de la energía para todos los tipos de consu,D+1
1369,programa,Demanda medida tarifa de acceso 6.1A >= 1 KV Y < 30 KV,"<p>La tarifa de acceso es la tarifa que paga la compa&ntilde;&iacute;a Comercializadora a la compa&ntilde;&iacute;a Distribuidora por el uso de la red de distribuci&oacute;n de la energ&iacute;a.</p>

<p>Es una tarifa fijada por el Gobierno y que paga el cliente a trav&eacute;s de su compa&nti",D+1
1371,programa,Nº de Clientes > 450 kW tarifa de acceso 6.1A >= 1 KV Y < 30 KV,"<p>N&uacute;mero de clientes de potencia contratada superior a 450kW para las diferentes tarifas.</p>

<p>En concreto este indicador se refiere al n&uacute;mero de clientes con tarifa tarifa de acceso 6.1A&nbsp;&gt;= 1 KV Y &lt; 30 KV.</p>

<p>Este indicador se puede desglosar por provincias",D+1
1373,programa,Coste de solución de restricciones técnicas diario Fase I subir,<p>Proceso de solución de restricciones técnicas PBF o Mercado de seguridad del diario es el proceso realizado por el Operador del sistema consistente en la resolución de las restricciones técnicas identificadas en el Programa Diario Base de Funcionamiento (Fase I) mediante la modificación de los pr,D+1
1374,programa,Coste de solución de restricciones técnicas diario Fase I bajar,<p>Proceso de solución de restricciones técnicas PBF o Mercado de seguridad del diario es el proceso realizado por el Operador del sistema consistente en la resolución de las restricciones técnicas identificadas en el Programa Diario Base de Funcionamiento (Fase I) mediante la modificación de los pr,D+1
1375,programa,Coste de solución de restricciones técnicas diario Fase II subir,<p>Proceso de solución de restricciones técnicas PBF o Mercado de seguridad del diario es el proceso realizado por el Operador del sistema consistente en la resolución de las restricciones técnicas identificadas en el Programa Diario Base de Funcionamiento (Fase I) mediante la modificación de los pr,D+1
1376,programa,Coste de solución de restricciones técnicas diario Fase II bajar,<p>Proceso de solución de restricciones técnicas PBF o Mercado de seguridad del diario es el proceso realizado por el Operador del sistema consistente en la resolución de las restricciones técnicas identificadas en el Programa Diario Base de Funcionamiento (Fase I) mediante la modificación de los pr,D+1
1388,programa,Desglose peaje por defecto 2.0.A Coste de comercialización,<p>Concepto que forma parte del t&eacute;rmino de facturaci&oacute;n de energ&iacute;a activa del PVPC que es el precio horario del t&eacute;rmino de energ&iacute;a que se aplican en la factura el&eacute;ctrica de los consumidores con una potencia contratada no superior a 10 kW y que est&eacute;n ac,D+1
1389,programa,Desglose eficiencia 2 periodos (DHA) 2.0.DHA Coste de comercialización,<p>Concepto que forma parte del t&eacute;rmino de facturaci&oacute;n de energ&iacute;a activa del PVPC que es el precio horario del t&eacute;rmino de energ&iacute;a que se aplican en la factura el&eacute;ctrica de los consumidores con una potencia contratada no superior a 10 kW y que est&eacute;n ac,D+1
1390,programa,Desglose vehículo eléctrico 2.0.DHS Coste de comercialización,<p>Concepto que forma parte del t&eacute;rmino de facturaci&oacute;n de energ&iacute;a activa del PVPC que es el precio horario del t&eacute;rmino de energ&iacute;a que se aplican en la factura el&eacute;ctrica de los consumidores con una potencia contratada no superior a 10 kW y que est&eacute;n ac,D+1
1391,programa,Precio de derechos de emisión de despacho de los TNP (PCO2D),<p>Precio de derechos de emisi&oacute;n de despacho calculado seg&uacute;n el art. 66 del RD 738/2015</p><p><b>Publicaci&oacute;n:</b>&nbsp;mensualmente&nbsp;con los datos del mes&nbsp;M.</p>,D+1
1400,programa,Generación programada PHFC Hidráulica UGH,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1401,programa,Generación programada PHFC Hidráulica no UGH,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1402,programa,Generación programada PHFC Turbinación bombeo,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1403,programa,Generación programada PHFC Nuclear,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1404,programa,Generación programada PHFC Hulla antracita Anexo II RD 134/2010,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1405,programa,Generación programada PHFC Hulla sub-bituminosa Anexo II RD 134/2010,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1406,programa,Generación programada PHFC Hulla antracita,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1407,programa,Generación programada PHFC Hulla sub-bituminosa,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1408,programa,Generación programada PHFC Ciclo combinado,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1409,programa,Generación programada PHFC Fuel,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1410,programa,Generación programada PHFC Gas Natural - Turbina de vapor,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1411,programa,Generación programada PHFC Eólica terrestre,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1412,programa,Generación programada PHFC Eólica marina,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1413,programa,Generación programada PHFC Solar fotovoltaica,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1414,programa,Generación programada PHFC Solar térmica,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1415,programa,Generación programada PHFC Océano y geotérmica,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1416,programa,Generación programada PHFC Gas Natural Cogeneración,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1417,programa,Generación programada PHFC Derivados del petróleo ó carbón,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1418,programa,Generación programada PHFC Subproductos minería,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1419,programa,Generación programada PHFC Energía residual,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1420,programa,Generación programada PHFC Biomasa,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1421,programa,Generación programada PHFC Biogás,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1422,programa,Generación programada PHFC Residuos domésticos y similares,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1423,programa,Generación programada PHFC Residuos varios,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1424,programa,Generación programada PHFC Consumo bombeo,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1425,programa,Generación programada PHFC Enlace Baleares,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1426,programa,Generación programada PHFC Genéricas,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1427,programa,Generación programada PHFC Importación Francia,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1428,programa,Generación programada PHFC Importación Portugal,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1429,programa,Generación programada PHFC Importación Marruecos,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1430,programa,Generación programada PHFC Importación Andorra,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1431,programa,Generación programada PHFC Exportación Francia,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1432,programa,Generación programada PHFC Exportación Portugal,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1433,programa,Generación programada PHFC Exportación Marruecos,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1434,programa,Generación programada PHFC Exportación Andorra,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1435,programa,Demanda programada PHFC Comercializadores mercado libre,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1436,programa,Demanda programada PHFC Comercializadores de referencia,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1437,programa,Demanda programada PHFC Consumos directos en mercado,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1438,programa,Demanda programada PHFC Consumo de Servicios Auxiliares,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1439,programa,Demanda programada PHFC Corrección eólica,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1440,programa,Demanda programada PHFC Corrección solar,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1441,programa,Demanda programada PHFC Corrección REE,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario continuo como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa d,D+1
1442,programa,Energía asignada en Mercado Intradiario Continuo,"<p>Mecanismo integrante del mercado de producci&oacute;n de energ&iacute;a el&eacute;ctrica que tiene por objeto atender, mediante la presentaci&oacute;n de ofertas de venta y adquisici&oacute;n de energ&iacute;a el&eacute;ctrica por parte de los sujetos del mercado, los ajustes que sean necesarios",D+1
1632,programa,Capacidad ofrecida subasta explícita mensual con Portugal sentido importador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1633,programa,Capacidad ofrecida subasta explícita mensual con Portugal sentido exportador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1634,programa,Capacidad ofrecida subasta explícita trimestral con Portugal sentido importador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1635,programa,Capacidad ofrecida subasta explícita trimestral con Portugal sentido exportador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1636,programa,Capacidad ofrecida subasta explícita anual con Portugal sentido importador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1637,programa,Capacidad ofrecida subasta explícita anual con Portugal sentido exportador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1638,programa,Participantes en subasta explícita mensual  con Portugal sentido importador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1639,programa,Participantes en subasta explícita mensual  con Portugal sentido exportador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1640,programa,Participantes adjudicatarios en subasta explícita mensual  con Portugal sentido importador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1641,programa,Participantes adjudicatarios en subasta explícita mensual  con Portugal sentido exportador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1642,programa,Capacidad asignada en subasta explícita mensual con Portugal sentido importador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1643,programa,Capacidad asignada en subasta explícita mensual con Portugal sentido exportador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1644,programa,Precio de subasta explícita mensual con Portugal sentido importador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1645,programa,Precio de subasta explícita mensual con Portugal sentido exportador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1646,programa,Participantes en subasta explícita trimestral  con Portugal sentido importador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1647,programa,Participantes en subasta explícita trimestral  con Portugal sentido exportador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1648,programa,Participantes adjudicatarios en subasta explícita trimestral  con Portugal sentido importador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
